"time","shade_temp","microhabitat","site_id","Location","lat","long"
"2020-01-04 01:00:00",7.26823251208258,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-04 02:00:00",7.10993349509196,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-04 03:00:00",6.93646778230716,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-04 04:00:00",6.86248968085248,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-04 05:00:00",7.01992103981438,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-04 06:00:00",7.33741677229053,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-04 07:00:00",7.7075987576935,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-04 08:00:00",8.39832718993453,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-04 09:00:00",9.41234771474796,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-04 10:00:00",10.2446723457595,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-04 11:00:00",10.6233023420971,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-04 12:00:00",10.8073975110699,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-04 13:00:00",10.8528597870032,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-04 14:00:00",10.880370431311,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-04 15:00:00",10.8160479644121,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-04 16:00:00",10.8325799712509,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-04 17:00:00",10.8324955512024,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-04 18:00:00",10.8781741359317,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-04 19:00:00",10.8850033273529,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-04 20:00:00",10.766898066548,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-04 21:00:00",10.9014199910632,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-04 22:00:00",10.4629340314801,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-04 23:00:00",10.6836324444364,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-05",10.6139560904709,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-05 01:00:00",10.1576996222588,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-05 02:00:00",10.0020170125561,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-05 03:00:00",9.7838690033115,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-05 04:00:00",9.52022737730464,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-05 05:00:00",9.3576284680801,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-05 06:00:00",9.39309512735172,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-05 07:00:00",9.70117074879845,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-05 08:00:00",10.1569936250909,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-05 09:00:00",10.7738352161691,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-05 10:00:00",11.1123626719761,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-05 11:00:00",11.3335788305691,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-05 12:00:00",11.4475759074034,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-05 13:00:00",11.5455696544399,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-05 14:00:00",11.2169337340954,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-05 15:00:00",10.2442567707837,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-05 16:00:00",9.98319629577596,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-05 17:00:00",9.34939001231215,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-05 18:00:00",8.81209145585396,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-05 19:00:00",8.43755041482012,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-05 20:00:00",8.14879999849799,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-05 21:00:00",8.04760150191468,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-05 22:00:00",7.75674272691753,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-05 23:00:00",7.82359397129432,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-06",7.93432625042113,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-06 01:00:00",8.05411702846901,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-06 02:00:00",8.05029014626964,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-06 03:00:00",7.97894685346151,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-06 04:00:00",7.99799881202248,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-06 05:00:00",8.26702357025588,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-06 06:00:00",8.94186019588209,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-06 07:00:00",9.85944684946656,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-06 08:00:00",10.6862362294347,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-06 09:00:00",11.5569174706226,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-06 10:00:00",11.9453532277236,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-06 11:00:00",12.0743675913137,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-06 12:00:00",12.0151250584367,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-06 13:00:00",11.7696778763766,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-06 14:00:00",11.2319494225488,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-06 15:00:00",10.6348005670997,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-06 16:00:00",10.2940428858288,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-06 17:00:00",10.173006339012,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-06 18:00:00",10.1331371925447,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-06 19:00:00",10.2002417035249,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-06 20:00:00",10.1562748993556,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-06 21:00:00",9.78319635175619,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-06 22:00:00",9.41048408971699,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-06 23:00:00",9.23836191854231,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-07",9.18463189993593,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-07 01:00:00",9.03844828914815,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-07 02:00:00",8.77879247554104,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-07 03:00:00",8.59453982023726,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-07 04:00:00",8.55979978229056,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-07 05:00:00",8.24993144278408,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-07 06:00:00",8.71977033940103,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-07 07:00:00",9.78489382820074,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-07 08:00:00",10.9531005403545,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-07 09:00:00",11.5315663135831,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-07 10:00:00",11.8788308375221,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-07 11:00:00",11.9753352685962,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-07 12:00:00",11.8018414213951,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-07 13:00:00",11.5234453891223,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-07 14:00:00",11.1543793727065,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-07 15:00:00",10.7508957926206,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-07 16:00:00",10.4027919036954,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-07 17:00:00",10.1394274122631,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-07 18:00:00",9.98285671666446,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-07 19:00:00",9.49759995796365,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-07 20:00:00",8.78958606824627,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-07 21:00:00",8.26161995159372,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-07 22:00:00",7.73442617962276,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-07 23:00:00",7.3535964253096,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-08",7.20935414284246,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-08 01:00:00",6.95429586201645,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-08 02:00:00",6.71725086809304,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-08 03:00:00",6.64340241623317,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-08 04:00:00",6.55510261191266,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-08 05:00:00",6.69657827184161,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-08 06:00:00",7.38671696222752,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-08 07:00:00",8.00998433010839,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-08 08:00:00",9.08781169310002,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-08 09:00:00",9.66026623835102,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-08 10:00:00",10.4171728688197,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-08 11:00:00",10.9876414397714,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-08 12:00:00",10.742905757854,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-08 13:00:00",10.5250963725371,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-08 14:00:00",10.4117856310103,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-08 15:00:00",10.2686322750297,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-08 16:00:00",10.3114350899799,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-08 17:00:00",10.2864634192515,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-08 18:00:00",10.2487670195612,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-08 19:00:00",10.1358135232962,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-08 20:00:00",10.0273999988999,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-08 21:00:00",10.2576330348247,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-08 22:00:00",9.87879290930009,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-08 23:00:00",9.89223856786947,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-09",9.89556986558019,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-09 01:00:00",9.75032734294956,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-09 02:00:00",9.63235820099584,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-09 03:00:00",9.59950968318235,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-09 04:00:00",9.4404150164313,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-09 05:00:00",9.39876162113607,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-09 06:00:00",9.61993175691742,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-09 07:00:00",9.73797256609461,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-09 08:00:00",9.82201222394323,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-09 09:00:00",10.2439731827245,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-09 10:00:00",10.5969729753276,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-09 11:00:00",10.6983336063748,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-09 12:00:00",10.8788927413088,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-09 13:00:00",10.6679239990097,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-09 14:00:00",10.2835967646173,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-09 15:00:00",10.0063238837157,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-09 16:00:00",9.86271459573979,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-09 17:00:00",9.79606506440481,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-09 18:00:00",9.56467208132984,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-09 19:00:00",9.33827570729292,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-09 20:00:00",9.14616671210207,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-09 21:00:00",9.00468235710652,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-09 22:00:00",8.96352921317121,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-09 23:00:00",8.96061515388869,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-10",8.95477456781919,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-10 01:00:00",9.0905409928718,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-10 02:00:00",9.23818880042707,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-10 03:00:00",9.3110905511793,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-10 04:00:00",9.26003252694881,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-10 05:00:00",9.22574666297185,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-10 06:00:00",9.27273605704728,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-10 07:00:00",9.48113244819143,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-10 08:00:00",9.60361946451884,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-10 09:00:00",10.0609266505785,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-10 10:00:00",10.464001403748,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-10 11:00:00",10.4159908963366,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-10 12:00:00",10.2202812425969,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-10 13:00:00",10.3312034819533,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-10 14:00:00",10.3650435275364,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-10 15:00:00",10.1973838384919,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-10 16:00:00",9.93050788109692,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-10 17:00:00",9.7068785292076,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-10 18:00:00",9.74878138049978,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-10 19:00:00",9.76366240080107,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-10 20:00:00",9.36315946215516,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-10 21:00:00",9.33565500855427,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-10 22:00:00",8.78601044065304,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-10 23:00:00",8.4893791250379,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-11",8.42422999780004,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-11 01:00:00",8.11655973117267,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-11 02:00:00",8.1139885409106,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-11 03:00:00",8.15350443718719,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-11 04:00:00",8.22772821506233,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-11 05:00:00",8.4973854568523,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-11 06:00:00",9.13453167825373,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-11 07:00:00",10.088166553238,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-11 08:00:00",11.1636888423414,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-11 09:00:00",12.0371408528896,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-11 10:00:00",12.1136556798412,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-11 11:00:00",12.2987465866036,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-11 12:00:00",12.2915750601284,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-11 13:00:00",12.2340106488036,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-11 14:00:00",11.8063731240487,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-11 15:00:00",11.2861523275808,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-11 16:00:00",10.9028099557954,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-11 17:00:00",10.5629509626968,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-11 18:00:00",10.4787546247125,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-11 19:00:00",10.4831489561216,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-11 20:00:00",10.4062539420497,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-11 21:00:00",10.3384163506226,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-11 22:00:00",10.0164638088025,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-11 23:00:00",9.87244852199643,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-12",9.87208584879499,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-12 01:00:00",9.88387170017178,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-12 02:00:00",9.84567339989121,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-12 03:00:00",9.83201485187297,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-12 04:00:00",9.87777439288377,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-12 05:00:00",9.96391723224605,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-12 06:00:00",10.38796028017,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-12 07:00:00",11.0210527987978,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-12 08:00:00",11.752540338569,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
"2020-01-12 09:00:00",12.4810074192421,"shade","Bush_M_T_1_W","Tzeelim",31.351333,35.353056
